Country Name,Indicator Name,Year,Value
Costa Rica,"Birth rate, crude (per 1,000 people)",2000,20.237
Germany,"Birth rate, crude (per 1,000 people)",2000,9.3
Denmark,"Birth rate, crude (per 1,000 people)",2000,12.6
Ghana,"Birth rate, crude (per 1,000 people)",2000,35.898
Japan,"Birth rate, crude (per 1,000 people)",2000,9.5
Poland,"Birth rate, crude (per 1,000 people)",2000,9.9
United States,"Birth rate, crude (per 1,000 people)",2000,14.4
South Africa,"Birth rate, crude (per 1,000 people)",2000,21.567
Chile,"Birth rate, crude (per 1,000 people)",2001,15.914
Costa Rica,"Birth rate, crude (per 1,000 people)",2001,19.408
Germany,"Birth rate, crude (per 1,000 people)",2001,8.9
Denmark,"Birth rate, crude (per 1,000 people)",2001,12.2
Ghana,"Birth rate, crude (per 1,000 people)",2001,35.62
Japan,"Birth rate, crude (per 1,000 people)",2001,9.3
Poland,"Birth rate, crude (per 1,000 people)",2001,9.6
United States,"Birth rate, crude (per 1,000 people)",2001,14.1
South Africa,"Birth rate, crude (per 1,000 people)",2001,21.266
Chile,"Birth rate, crude (per 1,000 people)",2002,15.249
Costa Rica,"Birth rate, crude (per 1,000 people)",2002,18.188
Germany,"Birth rate, crude (per 1,000 people)",2002,8.7
Denmark,"Birth rate, crude (per 1,000 people)",2002,11.9
Ghana,"Birth rate, crude (per 1,000 people)",2002,35.223
Japan,"Birth rate, crude (per 1,000 people)",2002,9.2
Poland,"Birth rate, crude (per 1,000 people)",2002,9.3
United States,"Birth rate, crude (per 1,000 people)",2002,14.0
South Africa,"Birth rate, crude (per 1,000 people)",2002,20.928
Chile,"Birth rate, crude (per 1,000 people)",2003,14.789
Costa Rica,"Birth rate, crude (per 1,000 people)",2003,17.572
Germany,"Birth rate, crude (per 1,000 people)",2003,8.6
Denmark,"Birth rate, crude (per 1,000 people)",2003,12.0
Ghana,"Birth rate, crude (per 1,000 people)",2003,34.779
Japan,"Birth rate, crude (per 1,000 people)",2003,8.9
Poland,"Birth rate, crude (per 1,000 people)",2003,9.2
United States,"Birth rate, crude (per 1,000 people)",2003,14.1
South Africa,"Birth rate, crude (per 1,000 people)",2003,21.388
Chile,"Birth rate, crude (per 1,000 people)",2004,14.415
Costa Rica,"Birth rate, crude (per 1,000 people)",2004,17.136
Germany,"Birth rate, crude (per 1,000 people)",2004,8.6
Denmark,"Birth rate, crude (per 1,000 people)",2004,12.0
Ghana,"Birth rate, crude (per 1,000 people)",2004,34.282
Japan,"Birth rate, crude (per 1,000 people)",2004,8.8
Poland,"Birth rate, crude (per 1,000 people)",2004,9.3
United States,"Birth rate, crude (per 1,000 people)",2004,14.0
South Africa,"Birth rate, crude (per 1,000 people)",2004,22.136
Chile,"Birth rate, crude (per 1,000 people)",2005,14.23
Costa Rica,"Birth rate, crude (per 1,000 people)",2005,17.253
Germany,"Birth rate, crude (per 1,000 people)",2005,8.3
Denmark,"Birth rate, crude (per 1,000 people)",2005,11.9
Ghana,"Birth rate, crude (per 1,000 people)",2005,34.403
Japan,"Birth rate, crude (per 1,000 people)",2005,8.4
Poland,"Birth rate, crude (per 1,000 people)",2005,9.5
United States,"Birth rate, crude (per 1,000 people)",2005,14.0
South Africa,"Birth rate, crude (per 1,000 people)",2005,22.718
Chile,"Birth rate, crude (per 1,000 people)",2006,13.995
Costa Rica,"Birth rate, crude (per 1,000 people)",2006,16.429
Germany,"Birth rate, crude (per 1,000 people)",2006,8.2
Denmark,"Birth rate, crude (per 1,000 people)",2006,12.0
Ghana,"Birth rate, crude (per 1,000 people)",2006,33.877
Japan,"Birth rate, crude (per 1,000 people)",2006,8.7
Poland,"Birth rate, crude (per 1,000 people)",2006,9.8
United States,"Birth rate, crude (per 1,000 people)",2006,14.3
South Africa,"Birth rate, crude (per 1,000 people)",2006,23.144
Chile,"Birth rate, crude (per 1,000 people)",2007,14.194
Costa Rica,"Birth rate, crude (per 1,000 people)",2007,16.604
Germany,"Birth rate, crude (per 1,000 people)",2007,8.3
Denmark,"Birth rate, crude (per 1,000 people)",2007,11.7
Ghana,"Birth rate, crude (per 1,000 people)",2007,33.223
Japan,"Birth rate, crude (per 1,000 people)",2007,8.6
Poland,"Birth rate, crude (per 1,000 people)",2007,10.2
United States,"Birth rate, crude (per 1,000 people)",2007,14.3
South Africa,"Birth rate, crude (per 1,000 people)",2007,23.088
Chile,"Birth rate, crude (per 1,000 people)",2008,14.353
Costa Rica,"Birth rate, crude (per 1,000 people)",2008,16.806
Germany,"Birth rate, crude (per 1,000 people)",2008,8.3
Denmark,"Birth rate, crude (per 1,000 people)",2008,11.8
Ghana,"Birth rate, crude (per 1,000 people)",2008,32.789
Japan,"Birth rate, crude (per 1,000 people)",2008,8.7
Poland,"Birth rate, crude (per 1,000 people)",2008,10.9
United States,"Birth rate, crude (per 1,000 people)",2008,14.0
South Africa,"Birth rate, crude (per 1,000 people)",2008,24.33
Chile,"Birth rate, crude (per 1,000 people)",2009,14.363
Costa Rica,"Birth rate, crude (per 1,000 people)",2009,16.525
Germany,"Birth rate, crude (per 1,000 people)",2009,8.1
Denmark,"Birth rate, crude (per 1,000 people)",2009,11.4
Ghana,"Birth rate, crude (per 1,000 people)",2009,32.585
Japan,"Birth rate, crude (per 1,000 people)",2009,8.5
Poland,"Birth rate, crude (per 1,000 people)",2009,10.9
United States,"Birth rate, crude (per 1,000 people)",2009,13.5
South Africa,"Birth rate, crude (per 1,000 people)",2009,22.779
Chile,"Birth rate, crude (per 1,000 people)",2010,14.23
Costa Rica,"Birth rate, crude (per 1,000 people)",2010,15.407
Germany,"Birth rate, crude (per 1,000 people)",2010,8.3
Denmark,"Birth rate, crude (per 1,000 people)",2010,11.4
Ghana,"Birth rate, crude (per 1,000 people)",2010,32.672
Japan,"Birth rate, crude (per 1,000 people)",2010,8.5
Poland,"Birth rate, crude (per 1,000 people)",2010,10.9
United States,"Birth rate, crude (per 1,000 people)",2010,13.0
South Africa,"Birth rate, crude (per 1,000 people)",2010,22.178
Chile,"Birth rate, crude (per 1,000 people)",2011,14.017
Costa Rica,"Birth rate, crude (per 1,000 people)",2011,15.759
Germany,"Birth rate, crude (per 1,000 people)",2011,8.3
Denmark,"Birth rate, crude (per 1,000 people)",2011,10.6
Ghana,"Birth rate, crude (per 1,000 people)",2011,32.685
Japan,"Birth rate, crude (per 1,000 people)",2011,8.3
Poland,"Birth rate, crude (per 1,000 people)",2011,10.2
United States,"Birth rate, crude (per 1,000 people)",2011,12.7
South Africa,"Birth rate, crude (per 1,000 people)",2011,22.075
Chile,"Birth rate, crude (per 1,000 people)",2012,13.776
Costa Rica,"Birth rate, crude (per 1,000 people)",2012,15.461
Germany,"Birth rate, crude (per 1,000 people)",2012,8.4
Denmark,"Birth rate, crude (per 1,000 people)",2012,10.4
Ghana,"Birth rate, crude (per 1,000 people)",2012,32.519
Japan,"Birth rate, crude (per 1,000 people)",2012,8.2
Poland,"Birth rate, crude (per 1,000 people)",2012,10.1
United States,"Birth rate, crude (per 1,000 people)",2012,12.6
South Africa,"Birth rate, crude (per 1,000 people)",2012,22.118
Chile,"Birth rate, crude (per 1,000 people)",2013,13.622
Costa Rica,"Birth rate, crude (per 1,000 people)",2013,14.77
Germany,"Birth rate, crude (per 1,000 people)",2013,8.5
Denmark,"Birth rate, crude (per 1,000 people)",2013,10.0
Ghana,"Birth rate, crude (per 1,000 people)",2013,32.219
Japan,"Birth rate, crude (per 1,000 people)",2013,8.2
Poland,"Birth rate, crude (per 1,000 people)",2013,9.7
United States,"Birth rate, crude (per 1,000 people)",2013,12.4
South Africa,"Birth rate, crude (per 1,000 people)",2013,21.894
Chile,"Birth rate, crude (per 1,000 people)",2014,13.473
Costa Rica,"Birth rate, crude (per 1,000 people)",2014,14.848
Germany,"Birth rate, crude (per 1,000 people)",2014,8.8
Denmark,"Birth rate, crude (per 1,000 people)",2014,10.1
Ghana,"Birth rate, crude (per 1,000 people)",2014,31.547
Japan,"Birth rate, crude (per 1,000 people)",2014,8.0
Poland,"Birth rate, crude (per 1,000 people)",2014,9.9
United States,"Birth rate, crude (per 1,000 people)",2014,12.5
South Africa,"Birth rate, crude (per 1,000 people)",2014,21.784
Chile,"Birth rate, crude (per 1,000 people)",2015,13.147
Costa Rica,"Birth rate, crude (per 1,000 people)",2015,14.704
Germany,"Birth rate, crude (per 1,000 people)",2015,9.0
Denmark,"Birth rate, crude (per 1,000 people)",2015,10.2
Ghana,"Birth rate, crude (per 1,000 people)",2015,31.114
Japan,"Birth rate, crude (per 1,000 people)",2015,8.0
Poland,"Birth rate, crude (per 1,000 people)",2015,9.7
United States,"Birth rate, crude (per 1,000 people)",2015,12.4
South Africa,"Birth rate, crude (per 1,000 people)",2015,21.007
Chile,"Birth rate, crude (per 1,000 people)",2016,12.685
Costa Rica,"Birth rate, crude (per 1,000 people)",2016,14.184
Germany,"Birth rate, crude (per 1,000 people)",2016,9.6
Denmark,"Birth rate, crude (per 1,000 people)",2016,10.8
Ghana,"Birth rate, crude (per 1,000 people)",2016,30.172
Japan,"Birth rate, crude (per 1,000 people)",2016,7.8
Poland,"Birth rate, crude (per 1,000 people)",2016,10.1
United States,"Birth rate, crude (per 1,000 people)",2016,12.2
South Africa,"Birth rate, crude (per 1,000 people)",2016,20.27
Chile,"Birth rate, crude (per 1,000 people)",2017,11.763
Costa Rica,"Birth rate, crude (per 1,000 people)",2017,13.812
Germany,"Birth rate, crude (per 1,000 people)",2017,9.5
Denmark,"Birth rate, crude (per 1,000 people)",2017,10.6
Ghana,"Birth rate, crude (per 1,000 people)",2017,28.926
Japan,"Birth rate, crude (per 1,000 people)",2017,7.6
Poland,"Birth rate, crude (per 1,000 people)",2017,10.6
United States,"Birth rate, crude (per 1,000 people)",2017,11.8
South Africa,"Birth rate, crude (per 1,000 people)",2017,20.038
Chile,"Birth rate, crude (per 1,000 people)",2018,11.698
Costa Rica,"Birth rate, crude (per 1,000 people)",2018,13.622
Germany,"Birth rate, crude (per 1,000 people)",2018,9.5
Denmark,"Birth rate, crude (per 1,000 people)",2018,10.6
Ghana,"Birth rate, crude (per 1,000 people)",2018,28.388
Japan,"Birth rate, crude (per 1,000 people)",2018,7.4
Poland,"Birth rate, crude (per 1,000 people)",2018,10.2
United States,"Birth rate, crude (per 1,000 people)",2018,11.6
South Africa,"Birth rate, crude (per 1,000 people)",2018,19.85
Chile,"Birth rate, crude (per 1,000 people)",2019,10.94
Costa Rica,"Birth rate, crude (per 1,000 people)",2019,12.661
Germany,"Birth rate, crude (per 1,000 people)",2019,9.4
Denmark,"Birth rate, crude (per 1,000 people)",2019,10.5
Ghana,"Birth rate, crude (per 1,000 people)",2019,27.891
Japan,"Birth rate, crude (per 1,000 people)",2019,7.0
Poland,"Birth rate, crude (per 1,000 people)",2019,9.9
United States,"Birth rate, crude (per 1,000 people)",2019,11.4
South Africa,"Birth rate, crude (per 1,000 people)",2019,19.694
Chile,"Birth rate, crude (per 1,000 people)",2020,10.097
Costa Rica,"Birth rate, crude (per 1,000 people)",2020,11.366
Germany,"Birth rate, crude (per 1,000 people)",2020,9.3
Denmark,"Birth rate, crude (per 1,000 people)",2020,10.4
Ghana,"Birth rate, crude (per 1,000 people)",2020,27.43
Japan,"Birth rate, crude (per 1,000 people)",2020,6.8
Poland,"Birth rate, crude (per 1,000 people)",2020,9.5
United States,"Birth rate, crude (per 1,000 people)",2020,10.9
South Africa,"Birth rate, crude (per 1,000 people)",2020,19.522
Chile,"Birth rate, crude (per 1,000 people)",2021,9.07
Costa Rica,"Birth rate, crude (per 1,000 people)",2021,10.543
Germany,"Birth rate, crude (per 1,000 people)",2021,9.6
Denmark,"Birth rate, crude (per 1,000 people)",2021,10.8
Ghana,"Birth rate, crude (per 1,000 people)",2021,27.034
Japan,"Birth rate, crude (per 1,000 people)",2021,6.6
Poland,"Birth rate, crude (per 1,000 people)",2021,9.0
United States,"Birth rate, crude (per 1,000 people)",2021,11.0
South Africa,"Birth rate, crude (per 1,000 people)",2021,19.354
Chile,"Birth rate, crude (per 1,000 people)",2022,9.672
Costa Rica,"Birth rate, crude (per 1,000 people)",2022,10.319
Germany,"Birth rate, crude (per 1,000 people)",2022,8.8
Denmark,"Birth rate, crude (per 1,000 people)",2022,9.9
Ghana,"Birth rate, crude (per 1,000 people)",2022,26.596
Japan,"Birth rate, crude (per 1,000 people)",2022,6.3
Poland,"Birth rate, crude (per 1,000 people)",2022,8.3
United States,"Birth rate, crude (per 1,000 people)",2022,11.0
